弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
213.31600,1,25,16777215,1661704885,0,45323ec2,想看多元函数求导
389.76900,1,25,16777215,1659091740,0,fec5bf52,fa吗
419.25900,1,25,16777215,1656684140,0,4934f768,弹幕冷清
122.59700,5,25,52480,1655340844,0,4dc27e79,努力努力再努力
110.32600,5,25,10546688,1655340832,0,4dc27e79,努力努力再努力
104.32200,5,25,16776960,1655340826,0,4dc27e79,努力努力再努力
69.85000,5,25,16646914,1655340792,0,4dc27e79,努力努力再努力
347.82900,1,25,16777215,1655024045,0,f8f6380d,妙啊
37.92600,1,25,16777215,1654841869,0,4642f190,你好呀四位兄弟
79.61900,1,25,16777215,1648122039,0,5e5f7255,二补救我狗命
290.26100,1,25,16777215,1647917415,0,5e854d64,妙啊
5.65300,1,25,16777215,1646667285,0,a40a525a,甜美的声音
181.17300,1,25,16777215,1646306398,0,b08ea5c,方特打钱！
397.09500,1,25,16777215,1643365750,0,45febf5f,tql
410.80800,1,25,16777215,1642321533,0,f8cd031,为什么这里h前不用加负号啊？
374.06400,1,25,16777215,1642249603,0,ba728527,我带着我初中的弟弟一起看，并告诉他遇事不决就洛，洛不死就往死里洛
196.42200,1,25,16777215,1642167547,0,3da6fab6,醍醐灌顶
457.82500,1,25,16777215,1641732685,0,4a854032,考试一般不考
441.46700,1,25,16777215,1641615959,0,edd5457e,牛蛙
219.37900,1,25,16777215,1641615704,0,edd5457e,牛蛙
5.81700,1,25,16777215,1641310306,0,b7433484,明早我再来把习题都看了下午去考试
448.18500,1,25,16777215,1641204413,0,2311878,妙啊
0.65200,1,25,15138834,1641175915,0,90c457b4,宋浩老师YYDS，感谢您的视频，让我高数满分
171.77300,1,25,16777215,1640605458,0,65fa7596,熊熊乐园
327.25500,1,25,16777215,1640436187,0,95d3f960,因为趋于零是一个概念吧  多少倍都不影响  所以可以直接变二倍（个人理解）
253.70300,1,25,16777215,1640435961,0,95d3f960,第二部分就是用第一题的方法
460.18400,1,25,16777215,1640261407,0,3b759c,妙啊
440.90500,1,25,16777215,1640138046,0,537d78cc,你好
482.12600,1,25,16777215,1640133784,0,cdaec470,lim下面的条件为啥可以换
413.50500,1,25,16777215,1640091178,0,294a45a5,睡眠不好，开启宋浩老师，快说谢谢宋浩老师
314.68600,1,25,16777215,1640072599,0,9341731e,自己根本想不到啊
301.14700,1,25,16777215,1640072518,0,9341731e,怎么还有压感的？这是PS吗？
237.64600,1,25,16777215,1640072453,0,9341731e,这怎么想的到啊
474.95700,1,25,16777215,1640066468,0,bca59645,懂了懂了
214.10500,1,25,16777215,1640018098,0,f1d0d33c,牛蛙
449.29200,1,25,16777215,1639906327,0,b1266cd9,妙啊
463.20000,1,25,16777215,1639618949,0,67c6a329,看不懂
228.17300,1,25,16777215,1639481154,0,37b60c0e,妙啊
460.49900,1,25,16777215,1639282102,0,86fab5d0,符号看成一个整体
460.86600,1,25,16777215,1639034735,0,a3804765,6666
451.30400,1,25,16777215,1639026870,0,93bb759a,这个考试一般会考吗？
379.91300,1,25,16777215,1638879853,0,1949d52,我幼儿园来学微积分了
463.42900,1,25,16777215,1638777551,0,ac18f099,爱了爱了
382.51100,1,25,16777215,1638777235,0,bb8b86f,为什么是2h
47.01300,1,25,16777215,1638746929,0,1f2e475,哈哈哈哈哈大早上就有四个人了
439.19700,1,25,16777215,1638270097,0,ad1009f,为什么不能把负号直接提到lim前面？？？
466.38400,1,25,16777215,1638255167,0,a5d96e0f,基础不牢，地动天摇
456.63300,1,25,16777215,1638112923,0,593ce76c,妙啊
433.31100,1,25,16777215,1637986847,0,7fed40a2,12个小伙伴  你们好
415.20700,1,25,16777215,1637920089,0,d316dcd9,为什么lim下面的h没有负号？
454.04300,1,25,16777215,1637737309,0,738d45de,nb
384.05000,1,25,16777215,1637378396,0,5b17aa28,.....................................000
416.16300,1,25,16777215,1636629286,0,58e96c,这里后面的那个式子lim下面不应该改成-h吗？
400.81000,1,25,16777215,1636550040,0,387c7d09,哈哈哈哈
359.20400,1,25,16777215,1636359965,0,3dc73baa,11-8-16-25
323.12800,1,25,16777215,1636359923,0,3dc73baa,相信现在在看的都是刚刚进来
150.49900,1,25,14811775,1636331065,0,32c9e03,吉大校友好～
150.72100,1,25,16777215,1635679297,0,36419a46,新手才开始看，请问宋老师讲的这个习题需要买相应的习题书吗？还是就看视频呀?
131.94000,1,25,15138834,1635664966,0,2d1d2b99,谁能教我做题啊
443.22100,1,25,16777215,1634975691,0,8ff36486,妙啊
147.00300,1,25,16777215,1634212653,0,f04b7c47,哈哈哈哈
458.75600,1,25,16777215,1631451615,0,c42b1548,妙啊
431.24400,1,25,16777215,1629121778,0,3355732a,拆成5h-3h没意义啊，一样要凑
369.70200,1,25,16777215,1626249378,0,d5e7a41f,牛逼啊，自学
158.70300,1,25,16777215,1621599724,0,bdc98db,老师好顾家！
365.79000,1,25,16777215,1620025392,0,338ea2e3,初中学微分，厉害啊宝
464.68400,1,25,16777215,1616223252,0,e9a32fa0,喵啊
450.04100,1,25,16777215,1615462154,0,ff417c14,我不是人？
396.45000,1,25,16777215,1615016634,0,927a19cb,好的 同学们
450.00800,1,25,16777215,1614861360,0,ba29c6ee,我信了，你信吗
285.94700,1,25,16777215,1614674383,0,b5c86576,..3
14.04700,1,25,16777215,1614145884,0,a9774178,挂科来学习了qwqqq
188.90600,1,25,16777215,1612585177,0,70175edb,假发吧
451.85500,1,25,16777215,1612048780,0,f27eb786,不懂(=_=)
55.93300,1,25,16777215,1611015405,0,f3855529,广财：）
468.20400,1,25,8700107,1610422396,0,55ac865e,妙蛙
25.42300,1,25,16777215,1610039363,0,1dafac9c,让我今天的高数过过过！！！
453.94000,1,25,16777215,1609234825,0,bb340e88,女少
415.26300,1,25,16777215,1609136744,0,4cf40fe,秒啊
88.28500,1,25,16777215,1609085786,0,81b9969,HEUer赶来急救了
455.18700,1,25,16777215,1608269335,0,9708d83c,妙啊啊
260.50300,1,25,16777215,1608199365,0,7a617b68,后面那个看不懂的我怀疑你跳过来的
459.36600,1,25,16777215,1607678593,0,c1b41c17,基础打牢
472.40100,1,25,16777215,1607358369,0,cdd645e3,能听懂好激动！
444.09000,1,25,16777215,1605432979,0,40e4d020,我猜没人看这基础的
487.19300,1,25,16777215,1605429554,0,cc51d669,那第三道提不就应该是二分之以fpiex吗？
460.47200,1,25,16777215,1605249516,0,5aa4d15f,！
120.73400,1,25,16777215,1604933162,0,80df0a42,马上考试了
275.71600,1,25,16777215,1604818149,0,e7f148e7,好喜欢宋老师
277.24600,1,25,16777215,1604326519,0,c6e9a1e2,宋浩老师永远的神
445.44900,1,25,16777215,1603776600,0,e93a7f74,我懂了，你们呢
171.61200,1,25,16777215,1603121747,0,93ce5b07,概率论挂了又过了
136.18300,1,25,16777215,1599203073,0,910b0f69,同为了补考
425.21100,1,25,16777215,1598292857,0,cca2d2e1,弹幕是实时的吗？？
256.07000,1,25,41194,1595301750,0,71a8cc95,妙啊
96.30800,1,25,16777215,1594041935,0,45cbc7b6,有人能教教我写题吗
18.50100,1,25,16777215,1593080376,0,e2822579,高等数学那边过来的
464.59000,1,25,16777215,1589097593,0,91e1ce4e,6666
164.13900,1,25,16777215,1588764827,0,b0815133,哈哈哈好可爱
20.26000,1,25,16777215,1586336100,0,c6ef83e8,同广财！！！校友啊
200.90500,1,25,16777215,1585405494,0,a8afe725,宋老师特别真实
453.57400,1,25,16777215,1585272157,0,770ec231,女少 口阿
166.53900,1,25,16777215,1583889930,0,c0cb6bbf,我的天啊，好可爱~
467.74300,1,25,16777215,1583416297,0,f150fa69,老师感冒了
336.88000,1,25,16777215,1582879292,0,4f0ebec1,妙哇
266.60500,1,25,16777215,1580029842,0,efc3a3de,多喝热水宋老师
37.23500,1,25,16777215,1578747969,0,efc3a3de,怎么上来就第四题
75.36100,1,25,16777215,1578387057,0,d983cacf,那五个哥们在看吗，我明天考试
62.63500,1,25,16777215,1578190332,0,b29a8472,同时看的四个人，你们好呀
33.87800,1,25,16777215,1577702797,0,8e9002b7,湖南岳阳列，兄弟你呢？
308.48600,1,25,16777215,1577271479,0,344770e9,老师辛苦啦
30.76000,1,25,16777215,1576906674,0,7d126d1c,同时看的四个人 你们好鸭
147.28000,1,25,16777215,1576508849,0,29fe120f,好可爱
160.81400,1,25,16777215,1576501203,0,4d069051,老师太可爱了
9.64400,1,25,16777215,1575286132,0,5ea735e9,良心系列赞赞赞
93.99800,5,25,16765698,1655340816,0,4dc27e79,努力努力再努力
87.69700,5,25,16755202,1655340810,0,4dc27e79,努力努力再努力
77.80000,5,25,16740868,1655340800,0,4dc27e79,努力努力再努力
160.96800,1,25,16777215,1641261089,0,abd4f481,还有半小时开考
69.44300,1,25,16777215,1639212875,0,47318109,还有一个星期考试
15.47200,1,25,16777215,1639104041,0,12a723e9,开始补
478.83600,1,25,16777215,1636385946,0,df446f28,妙啊
0.67200,1,25,16777215,1635148017,0,8899aaa0,马雨露，好好学吧
21.82800,1,25,16777215,1627982170,0,527b2a8f,这是单独算写题讲题，还是在讲解教材上的难题啊
31.37900,1,25,16777215,1626676463,0,720354a3,哪个习题集啊包阿伯么
80.04500,1,25,16777215,1624854903,0,ff417c14,救命
153.35000,1,25,16777215,1619148996,0,437a8acf,良心老师
140.77500,1,25,16777215,1614174924,0,98236b8f,为了补考加一
16.38200,1,25,16777215,1612802083,0,5c1ce210,不积跬步无以千里
63.54500,1,25,16777215,1612688164,0,b1fa5fd3,鼠标写字怎么也能这么好看
27.92100,1,25,16777215,1611973285,0,ef5dc48b,哈哈哈哈哈哈哈哈
54.57200,1,25,16777215,1610613287,0,ecfb4960,中国农业大学
126.21400,1,25,16777215,1610265783,0,13a2315d,哇哦 28个人正在看
147.29200,1,25,16777215,1608981865,0,f7e1d05f,哈哈哈哈哈
473.20800,1,25,16777215,1608809952,0,11232088,不可以直接推8吗？不需要在裂开求
151.84500,1,25,16777215,1608287863,0,3b9e7a85,哈哈哈哈哈哈哈哈哈哈好可爱
1.44900,1,25,16777215,1608029449,0,2f33c593,好的~~大家好~
469.68400,1,25,16777215,1605499216,0,b437d5d4,高中学选修2-2老师讲过
168.74900,1,25,16777215,1595643747,0,6aa0a433,宋浩老师太棒了
23.31900,1,25,16777215,1594784038,0,51dcdf9d,老鼠说看这个
43.28000,1,25,16777215,1594541448,0,27bf6c09,我还是去看高等吧，这里有点乱序了。
171.92700,1,25,16777215,1590830078,0,f8966a75,还有三天就补考
111.71200,1,25,16777215,1590503512,0,1c22132f,高数挂了
101.31400,1,25,16777215,1582382814,0,a9b087be,有六个人
0.00000,1,25,16777215,1580724869,0,e8c2a77e,转正了 哈哈哈哈
49.83200,1,25,16777215,1578720903,0,ed35e0c5,我想知道哪个学校还没放假
13.44000,1,25,16777215,1578571953,0,78673e6d,明天就要考了，今天过来抱佛脚
165.33600,1,25,16777215,1578223810,0,e0258ff7,啊啊啊啊好可爱啊
77.91500,1,25,15772458,1659187458,0,6d84d5ac,有没有完整的讲解视频呀
58.10700,5,25,2236962,1655340780,0,4dc27e79,努力努力再努力
20.55400,1,25,16777215,1641288952,0,7803cb26,还有25分钟考试，阿弥陀佛
170.92500,1,25,16777215,1640846657,0,99d025a6,熊大熊二！！1
38.38400,1,25,16777215,1640529842,0,2219d92b,周口姐别卷了
150.90300,1,25,16777215,1639876311,0,191b86fd,哈哈哈哈哈哈
28.47100,1,25,16777215,1639480253,0,3f8ee029,冰老鼠
134.92700,1,25,16777215,1639320759,0,a3804765,20个人
117.75200,1,25,16777215,1639212926,0,47318109,18个人
223.91000,1,25,16777215,1638841854,0,db1983e1,卧槽
105.41100,1,25,16777215,1638497240,0,8b3393d6,为什么没有第一章的习题
49.76100,1,25,16777215,1637800593,0,6e63f58f,教室网真卡
70.34600,1,25,16777215,1636963887,0,3a611c06,长沙理工大学
469.72800,5,25,14811775,1636331539,0,32c9e03,没错
484.79100,1,25,38979,1626250520,0,94b83f5f,宋浩nb
53.50900,1,25,16777215,1624407000,0,92e43c15,级数偏导数的练习题视频有吗
306.91100,1,25,16777215,1616978306,0,7c756760,？？？
20.33400,1,25,16777215,1614771223,0,f56c1cc6,微积分方程
479.38100,1,25,16777215,1610806933,0,e0c7d620,棒！
159.84200,1,25,16777215,1609236039,0,7ce17990,哈哈哈哈哈哈
81.76500,1,25,16777215,1609055802,0,38ce0fca,西政没有放假
472.79900,1,25,16777215,1608820821,0,35d98c4b,秒啊
153.33900,1,25,16777215,1608011500,0,dd344b4,好可爱哈哈
194.02000,1,25,16777215,1607945401,0,c506aab2,阿巴阿巴
8.05100,1,25,16777215,1605946547,0,3dc8aa88,宋老师好
32.09100,1,25,16777215,1605788991,0,46867096,明天考试
6.49100,1,25,16777215,1605497749,0,e0877f07,老师好~
158.46200,1,25,16777215,1604740504,0,64f11703,哈哈哈哈哈哈
163.86200,1,25,16777215,1603597031,0,f5e040da,红火火恍恍惚惚
146.56300,1,25,16777215,1603106118,0,4a45dc6c,我大一的
123.87200,1,25,16777215,1598684300,0,cc714ede,开学考试
5.81200,1,25,16777215,1594446346,0,16b13557,这不像宋老师的声音呀，，
324.15400,1,25,16777215,1592281399,0,9033e1c4,外面不应该是1/2吗
109.61000,1,25,16777215,1592044794,0,cd3cd620,重修路过
34.64500,1,25,16777215,1589558169,0,5f2fc558,广财加一
1.92100,1,25,16777215,1584061894,0,e2001d53,那下来我们看下第四题~~
129.04000,1,25,16777215,1583911264,0,fa4fa65a,哎，为了补考
91.40300,1,25,16777215,1581064054,0,16456d57,我补考有点伤心
97.24900,1,25,16777215,1578223742,0,e0258ff7,同后天
166.71600,1,25,16777215,1577507574,0,ed5a6fa9,233333，妙啊
148.47500,1,25,16777215,1574864775,0,9ea6160a,哈哈哈哈哈哈
154.09700,1,25,16777215,1655724752,0,4bf85f65,哈哈哈哈哈哈
237.45000,1,25,16777215,1645623405,0,1855581c,妙啊
163.64400,1,25,16777215,1645336419,0,f749f442,2.20的五个伙伴，加油
19.50800,1,25,16777215,1640602418,0,4955cb43,明天考高数
34.78900,1,25,16777215,1640529820,0,2219d92b,周口姐别卷了
85.54900,1,25,16777215,1639660492,0,a98ff35f,我明天高数考试了，求大神指教
151.70000,1,25,16777215,1639181648,0,7e0d1060,8:14现有7人，一起加油吧！
155.41700,1,25,16777215,1638444392,0,4dc5c9f0,做早饭~~
49.76100,1,25,16777215,1637800605,0,6e63f58f,教室网真卡
480.40900,1,25,16777215,1636778600,0,29b325fe,妙啊
24.34400,1,25,16777215,1617501793,0,74778ce2,声音不对了亚
284.70700,1,25,16777215,1615188153,0,7babf587,妙啊
22.94900,1,25,16777215,1610993343,0,6fd40ce8,广财来了
105.49200,1,25,16777215,1610785849,0,4ba032dc,郑大补考有无
124.02700,1,25,16777215,1610438697,0,33efdce1,后天考试
62.85200,1,25,16777215,1609944654,0,d1549cec,贵州商学院没放假！
0.00000,1,25,16777215,1609053800,0,38ce0fca,有西政的小伙伴吗
9.63000,1,25,16777215,1608883990,0,57319d7e,老师好！
473.20800,1,25,16777215,1608809913,0,11232088,不可以直接八吗？不用裂开求
38.96300,1,25,16777215,1606120168,0,2bbda567,安财来了
5.81600,1,25,16777215,1605946533,0,3dc8aa88,老师好
288.10000,1,25,16777215,1605691886,0,9ae72f75,??
73.44700,1,25,16777215,1602557887,0,f566b696,明天补考
54.02100,1,25,16777215,1601200419,0,3ffb8d18,！！
203.58400,1,25,16777215,1595643782,0,6aa0a433,怎么才能认识这么好的老师啊
135.40900,1,25,16777215,1593690478,0,6a5ac645,12个朋友你们好
275.69300,5,25,16777215,1592713830,0,520d13f,秒啊啊啊啊啊
300.35300,1,25,16777215,1592208292,0,f78dbd11,？
2.11500,1,25,16777215,1582599280,0,1773ef41,好的~大家好~~~
66.20000,1,25,16777215,1582116949,0,f178a6df,hello
11.20200,1,25,16777215,1581142757,0,2c3d4c79,好的～～
146.67100,1,25,16777215,1576082045,0,6564ec88,233333
166.78800,1,25,16777215,1573188089,0,c66e926b,哈哈哈哈哈哈
170.28500,1,25,16777215,1572062399,0,51a1a53a,hhh????
152.36300,1,25,16777215,1652506105,0,9d9cf2fa,重修补考呜呜呜
41.98400,1,25,16777215,1640529859,0,2219d92b,周口姐别卷了
324.33000,1,25,16777215,1640009300,0,c09d6284,吉首大学的
122.69200,1,25,16707842,1636937869,0,82500cfc,内卷时代报道
33.07200,1,25,16777215,1636777457,0,29b325fe,广外
31.16000,1,25,16777215,1636454081,0,91b3a3eb,广财
6.79300,1,25,16777215,1635736398,0,1f30a9f7,哈哈哈哈哈哈哈
159.15500,1,25,16777215,1634558412,0,ff15cf7b,哈哈哈哈
109.62800,1,25,41194,1634376104,0,462515a,郑大等等我！
170.60400,1,25,16777215,1631814293,0,8f218e1a,补个2
226.00600,1,25,16777215,1626441246,0,384316b6,老师感冒了？
166.55600,1,25,16777215,1619257866,0,2947009,哈哈哈哈哈哈哈哈哈哈哈哈。
147.85100,1,25,16777215,1612844695,0,c6eb3c12,补考加油
11.62800,1,25,16777215,1612159943,0,d1f1eda,哈哈哈哈哈
118.60500,1,25,16777215,1609155693,0,4e19b39f,后天考试
133.78100,1,25,16777215,1609059405,0,bc122abd,妙蛙种子
155.87400,1,25,16777215,1608955744,0,79e5eb74,老师你
97.63200,1,25,16777215,1608687693,0,921be504,徐嘉鸿，我有点慌，现在还来得及吗。。
469.46700,1,25,16777215,1608269358,0,9708d83c,妙啊
84.63100,1,25,16777215,1605789067,0,46867096,今天考试
139.30600,1,25,16777215,1605175973,0,b477b0cf,加油
2.64200,1,25,16777215,1602573865,0,94cc9d79,哈哈哈哈哈哈哈哈
18.87400,1,25,16777215,1597623921,0,30e3623d,概率论过来的
54.82100,1,25,16777215,1591177852,0,4c094c94,努力
480.90300,1,25,16777215,1590306214,0,6d702048,666
101.21600,1,25,16777215,1589157640,0,f494f04f,七个
26.00700,1,25,16777215,1582723601,0,3f7e2a34,广财
46.10500,1,25,16777215,1582207265,0,462294a5,努力努力再努力
74.58600,1,25,16777215,1581064037,0,16456d57,你好
152.03900,1,25,16777215,1578362576,0,8aec93a9,哈哈哈哈哈哈
194.61700,1,25,6830715,1576737682,0,b7751821,颜色好评
22.06500,1,25,16777215,1571757010,0,e3ff61dc,wwqdewewre
162.81300,1,25,16777215,1569070749,0,679aebaa,哈哈哈
142.29000,1,25,16777215,1653537698,0,fa3ef851,7：01
218.52800,1,25,16777215,1650200254,0,da0220a,哦，不能拆
69.78500,1,25,16777215,1647107737,0,1393421f,别卷了
209.71800,1,25,16777215,1645267835,0,51277296,嗨
141.66400,1,25,38979,1644234249,0,7e14e30e,补考+1
139.69800,1,25,16777215,1641451608,0,ff9ca9f6,秒啊
149.64400,1,25,16777215,1640651200,0,e400cbbb,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 好可爱
121.24800,1,25,16777215,1640485039,0,e4c14967,不能用左导数吗
258.31600,1,25,16777215,1640009261,0,c09d6284,吉首大学有吗
85.54900,1,25,16777215,1639660472,0,a98ff35f,我明天高数烤
57.32300,1,25,16777215,1639572202,0,ae2f8615,中国海洋大学
8.04900,1,25,16777215,1639530347,0,53beab29,哈哈哈哈哈哈
309.10100,1,25,16777215,1639482609,0,53f78029,我不理解了
75.51200,1,25,16777215,1639320693,0,a3804765,哈喽
166.19900,1,25,16777215,1639292644,0,d07dba4a,哈哈哈哈
316.45600,1,25,16777215,1638880973,0,a3df7357,我不理解啊啊
33.07600,1,25,16777215,1638873021,0,53449ab5,广财
106.99000,1,25,16777215,1638254784,0,a5d96e0f,16个人
159.50700,1,25,16777215,1635427467,0,f1e46087,湖工商来了
5.18400,1,25,16777215,1635042187,0,9bcd5374,有西农的
49.42900,1,25,16777215,1626441070,0,384316b6,怎么声音这么小啊
1.99400,1,25,16777215,1620188234,0,340fbb47,我是西政的！
42.62900,1,25,16777215,1616599642,0,6185048f,广财来了
239.77600,1,25,16777215,1616305347,0,90b79ce6,为了补考容易么
469.76200,1,25,16777215,1615188376,0,7babf587,妙啊
4.04000,1,25,16777215,1614416334,0,1989e9e9,哈哈哈哈
92.13800,1,25,16777215,1610416915,0,444bd461,直接翘高数课  看高数
481.70800,1,25,16777215,1609864513,0,f2582af2,妙啊
60.50300,1,25,16777215,1608518376,0,cdc4a620,这个学校
473.78100,1,25,16777215,1608294887,0,dd344b4,妙啊
154.07500,1,25,16777215,1598292586,0,cca2d2e1,湖工大的有吗
13.91900,1,25,16777215,1594784029,0,51dcdf9d,来了
99.15400,1,25,16777215,1594370978,0,3d7ef51,五个人你们好！
110.00300,1,25,16777215,1589781619,0,f29e3d61,现在有12个人
27.93800,1,25,16777215,1589781469,0,f29e3d61,11人团队
18.54800,1,25,16777215,1589781445,0,f29e3d61,zhuanzhengl
487.52000,1,25,16777215,1583977760,0,1f337042,为什么有考研
27.96900,1,25,16777215,1578747960,0,efc3a3de,这是哪一期的呀
18.65100,1,25,16777215,1578720871,0,ed35e0c5,广财
165.02100,1,25,16777215,1576460830,0,f0053959,狠人
171.36400,1,25,16777215,1573732671,0,ddae9cc7,我来证明开了弹幕
192.81100,1,25,16777215,1572612801,0,335be9e5,11.1
156.64100,1,25,16777215,1656902280,0,54815850,吉大在这！
231.80600,1,25,16777215,1656554907,0,d0572a4b,0
105.50700,1,25,16777215,1651733829,0,8bbea052,7
264.36000,1,25,16777215,1647865831,0,e3a75c48,前面说的对
49.96300,1,25,16777215,1646315335,0,e1e881b2,好难
33.94500,1,25,16777215,1646141124,0,a533ee33,广财加一
118.84600,1,25,16777215,1641942204,0,7e0d1060,7个人
220.05900,1,25,16777215,1641389797,0,b78c079f,妙哇
159.81300,1,25,16777215,1640963224,0,543c3b50,睡前看
23.70300,1,25,16777215,1640680951,0,8f78e09d,求求你们别卷了啦
205.41800,1,25,16777215,1640485162,0,e4c14967,2f’x
144.02600,1,25,16777215,1640485085,0,e4c14967,凑2dx
481.81900,1,25,16777215,1640091254,0,294a45a5,真有你的哦
128.93000,1,25,16777215,1639531854,0,bd0883d,2f‘（a）
1.41900,1,25,16777215,1638417855,0,fe194100,big mouse is so sao
77.05600,1,25,16777215,1636631131,0,1203932d,哈喽
122.02300,1,25,16777215,1634212626,0,f04b7c47,整体思想
329.75300,1,25,16776960,1626306767,0,1ca0ebe,hh
34.75400,1,25,16777215,1624366299,0,3fd986e8,期末不挂
153.75400,1,25,16777215,1615728818,0,6db613fb,补考加油
86.71600,1,25,16777215,1615547491,0,e4e5b6bb,明天补考
280.28800,1,25,16777215,1614674378,0,b5c86576,..
70.29200,1,25,16777215,1610426753,0,71c9d123,江财还没放假
10.40100,1,25,16777215,1608454731,0,af08b689,笑死
196.32700,1,25,16777215,1607784429,0,4d15e78d,我龙鹏臣爱肉肉肉
164.10400,1,25,16777215,1605938449,0,8e95be93,哈哈哈哈
42.75500,1,25,16777215,1602929393,0,48389d7,广财
51.64300,1,25,16777215,1598178796,0,f6492ea8,123
25.65300,1,25,16777215,1591365498,0,b2531fe5,山财的
0.62300,1,25,16777215,1584061874,0,e2001d53,好的~大家好~
474.64300,1,25,16777215,1583977738,0,1f337042,妙啊
